page_url,source,followers,date,time,post_type,interactions,post_message,post_link,time_zone
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-29,15:05:01,Facebook,7569,"If you don't like to be called an illegal alien, don't come into America illegally!",https://www.facebook.com/Secured.Borders/posts/994271604007433,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-11-25,18:05:00,Facebook,7366,"Current political establishment favorite liberal policies and encourage illegal aliens, including gang members, drug dealers, rapists and other violent criminals to invade the United States in record numbers. We have elected the one candidate capable to fix this horrible mess, but our struggle isn’t over. In order to survive as a free nation, we must continue fighting the good fight and keep our faith strong. It’s not racist to put America first, no matter what leftists say!",https://www.facebook.com/Secured.Borders/posts/933236350110959,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-02-16,20:13:56,Facebook,7323,Homeland Security Secretary Kelly is telling border patrol agents to enforce every law in the books to stop illegal immigration. I totally support this policy! Do you agree?,https://www.facebook.com/Secured.Borders/posts/1008648699236390,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-02,15:00:27,Facebook,7303,"I am outraged by Obama's admin traitorous policies - as well as Congress' compliance with these policies. Illegals receive benefits despite their ineligibility, all the while Americans are often turned down and denied those benefits. What the hell is wrong with our Government? This isn't fair! Americans must come first!",https://www.facebook.com/Secured.Borders/posts/974060202695240,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-29,17:05:00,Facebook,7150,Immigration laws should be enforced. Illegals should not be tolerated. It is the only way for us if we are to survive as a free nation!,https://www.facebook.com/Secured.Borders/posts/994303150670945,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-14,13:00:01,Facebook,6996,Do you agree that illegal aliens are ruining America?,https://www.facebook.com/Secured.Borders/posts/877659175668677,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-11-30,16:47:23,Facebook,6926,"BLM drama queens are much like ISIS - they claim their influence and their agenda after every terror attack or shooting or stabbing. So it's not surprising BLM turned into a racial issue a terrorist attack by Somali refugee at Ohio State University. Moreover, they say this guy was ""like our family"". Twisting the facts like they always do, as well as other liberal Soros-paid social justice warriors, they accused hero cop who shot a deranged attacker before he stabbed someone to death. Yet Somali guy praised by them as a martyr and a victim of circumstances, while police officer of course labeled as ""murderous racist"". You know, these anti-racist activists sound just so, well, racist! Still, if being on the right side, on the reasonable, fair, mentally stable side is considered racist by BLM, so be it. I can live with that!",https://www.facebook.com/Secured.Borders/posts/939004799534114,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-02-03,23:34:33,Facebook,6821,"Illegals living in 'blue' states become more and more demanding. Thanks to libtarded activists and political correctness of mainstream media, there's an absurd claim ""illegal immigration is the same as legal immigration, let's not mention 'illegal' at all, because it's offensive and racist"". Well sh*t, every day there's a another addition to an ever-growing list of the stuff our dear sensitive snowflakes and minorities find offensive. Got to thinking, maybe it's their turn to stop b*tching over every small issue? So many liberals claimed to leave the country if Trump to become POTUS. So come on! Leave the country if you're so offended! If you want to stay here, to live here, earn it! Get a life people, better yet a decent job - the one with no 'social justice' or 'civil rights' prefix to it!",https://www.facebook.com/Secured.Borders/posts/999290363505557,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-11-02,19:05:01,Facebook,6706,"There’s a reason Americans are angered over illegal immigration and despite what liberal-leaning politicians like Hillary Clinton or Obama claim, and it has absolutely nothing to do with racism. Illegals do receive free food, free housing, free education (also at the college level), free cell phones and free medical coverage. Current laws and rules guiding over who can get food stamps favor households with illegal immigrants over all-U.S. citizen homes, according to CIS report. The recipe of disaster for America: illegals tapping into the federal food stamp program are receiving about $2.1 billion a year despite their ineligibility. Even worse, American taxpayers forced to pay for illegal immigrants’ health care, college tuition, and other social services. It seems hardworking American taxpayers are screwed every each way!! WTF???",https://www.facebook.com/Secured.Borders/posts/913789358722325,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-21,14:02:14,Facebook,6363,"The United States will fall if our demographics change to the point when no one will uphold our laws and way of life. Current birthrate of illegal aliens exceeds that of American citizens. The 14th Amendment ratified back in 1868, was only meant for former slaves that were born in the United States because they were not considered citizens prior to American Civil War. Due to the current misinterpretation of the 14th Amendment, child of illegals born here is immediately deemed a U.S. citizen--and given all the related financial, legal, and social benefits, which includes opportunities for those illegal immigrant parents to cash in on many of the benefits. This is wrong! This was not for anyone to cross our border or take a plane 9 months pregnant to give birth for free – or rather, at the expense of American taxpayers - in our hospitals and take more welfare away from Americans. The United States and Canada are the only developed nations in the world to still offer Birthright Citizenship to tourists and illegal aliens. It’s an absolutely insane policy, it needs to be stopped!",https://www.facebook.com/Secured.Borders/posts/986729244761669,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-11-10,13:05:00,Facebook,6333,"Donald Trump‘s historic victory prompted waves of protests across California, Texas, New York, Illinois as angry crowds disavowed Donald Trump’s victory by shouting he’s “not my president.” Also they burn, smash and destroy everything on their way. Strange. These are the same people who were outraged when some citizens said Barack Obama was ""not their president"" upon his election. But, hey, any excuse for a good smash and burn, I suppose! These dumb f*ckers have no clue how to run a lemonade stand much less a country. They wreck everything they touch, intentionally and unintentionally. The protestors are correct. Trump is not their President. Trump got elected president of Americans, not illegals & freeloaders. They can burn their whole damn houses down for all I care!",https://www.facebook.com/Secured.Borders/posts/919913028109958,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-06,15:05:00,Facebook,6164,"Because enough is enough. If we are to survive as a free nation, we'd better start overturning of Obama's nasty legacy from the day one of Trump's presidency. Good thing Trump is already working hard to drain the swamp!",https://www.facebook.com/Secured.Borders/posts/976552495779344,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-11-17,18:05:00,Facebook,6052,"3 million of 180 million votes in the U.S. presidential election were cast by illegal aliens, according to VoteFraud. If true, this would mean that Donald Trump still won the contest despite widespread vote fraud and almost certainly won the popular vote. On the morning of the election there were 4 million dead people on U.S. voter rolls. Virtually all votes 'cast' by dead or non-citizen have been for Hillary Clinton, meaning Trump might have won the popular vote when this number is taken into account. IT IS A MIRACLE WE'RE STILL WON, DESPITE HILLARY's ENORMOUS ARMY OF ZOMBIES!!",https://www.facebook.com/Secured.Borders/posts/925573797543881,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-12-25,21:20:32,Facebook,6008,We have to stop this invasion. It is the only way for America to survive as a free nation. Do you agree?,https://www.facebook.com/Secured.Borders/posts/965076423593618,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-22,22:12:25,Facebook,5966,"If you teach people how to fish, they will feed themselves. But if you just give them a fish, they’ll demand more free fish on the next day. Our government overindulged immigrants and minorities with free fish (it's free because WE paid for this fish with our tax money). Illegal immigrant households tapping into the federal food stamp program are receiving $1.4 billion to $2.1 billion a year despite their ineligibility. This socialist scheme ruined this country. It's time to call all freebies off!",https://www.facebook.com/Secured.Borders/posts/987760937991833,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-12-08,19:05:00,Facebook,5922,"I get really angry when I see illegal immigrants holding signs saying 'quit separating families'. Hey folks, actually it's YOU are the ones separating your own families. Go back home and reunite all you want with your children, esposos, abuelas etc!",https://www.facebook.com/Secured.Borders/posts/948361568598437,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-18,11:00:00,Facebook,5874,"American law clearly states that everyone who crossed our border illegally is a criminal and, as a foreigner, who broke the law, he should be deported without a right to return. So there are still so many illegal aliens in America? Deport them all.",https://www.facebook.com/Secured.Borders/posts/878249408942987,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-12,11:30:00,Facebook,5866,"US Marine veteran's plea to America: 'please do not put me or my fellow Marines at the mercy of the hands of Killary Clinton as our Commander-in-Chief' We totally agree. As Commander in Chief Obama humiliated our military. His blatant acts of disrespect toward the military are unacceptable. Killary already promised that she will continue Obama's policy on many accounts, including the way she's going to handle matters regarding our veterans, police, army, etc. And it's clear that illegals and refugees are much more important for her than our troops. We don't need another anti-American leftist-socialist as Commander-in-chief! Our military had suffered enough under Obama's regime! Do you agree?",https://www.facebook.com/Secured.Borders/posts/897160330385228,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-16,15:00:00,Facebook,5666,Illegal aliens are not citizens! They even should not be here! They should not decide out future!,https://www.facebook.com/Secured.Borders/posts/878860592215202,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-12,09:53:55,Facebook,5652,"I think this pick of attorney general is infinitely better than Loretta Lynch! Half the appointments under Obama were a sad, cruel joke on us Americans. Trump administration appears to be far more superior and effective to Obama's administration. Trump admin and cabinet already demonstrated an approach totally different from Obama's - when the well-being of the American citizens and maintaining of our national interests set as top priorities. Obama's admin miserably failed at both.",https://www.facebook.com/Secured.Borders/posts/980318678736059,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-02,20:30:04,Facebook,5635,"A decidedly deplorable Uncle Sam wants to know just how eager are we to fight on American soil – because pretty soon it can happen. Many of us entertained the idea of going to war to fight ISIS. Today you don't even have to go to Syria - our Govt did all they could to ensure they'll be at least couple of extremists on every street. Indeed, what is the point of going to fight ISIS in Syria when the government is arming them? I mean what is the point of dying in a foreign land when we can die right here in our own soil fighting the same enemy! 'Thanks' to a recent refugee upsurge, they'll be no shortage of bombers, shooters, stabbers and other fanatical wackos any time soon. So instead of waging war overseas we'd better focus on safety and security of our homeland. Americans have to stand strong together and clean this house before it is too late!",https://www.facebook.com/Secured.Borders/posts/890292451072016,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-13,11:00:00,Facebook,5620,"It’s not an immigration, it’s an invasion! Hoards of illegals are rushing through our unprotected borders in pursuit of easier life and countless benefits. They bluntly disregard American law and ravage our economy and destroy our cultural heritage. To save America we must stop illegal immigrant invasion.",https://www.facebook.com/Secured.Borders/posts/876956805738914,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-29,18:16:37,Facebook,5602,"Sanctuary jurisdictions across the United States willfully violate Federal law in an attempt to shield aliens from removal from the United States. Time to restore law and order! Mayors and other officials who defy the order should be arrested, stand trial, and go to jail. We’ll see how long this tune lasts when funding is cut and they're told to pay for everything themselves. Deport all illegals! Accountability now. Voter ID laws NOW. It’s time to end sanctuary cities!",https://www.facebook.com/Secured.Borders/posts/994423823992211,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-20,23:15:01,Facebook,5586,"ILLEGAL ATTENDS UNIVERSITY ON FINANCIAL AID, PAYS ONLY $11.50 THIS SEMESTER An illegal immigrant from Mexico is attending Georgetown University in Washington, D.C. for only $11.50 this semester, as he’s receiving financial aid to cover the more than $30,000 tuition. xxxxx xxxxx xxxxx, who emigrated from Mexico to xxxxx, Texas with his family at age four, is attending Georgetown University as an undocumented immigrant. So isn’t it’s the most logical thing to do – to throw this illegal “student” from the country and bill him for every dime he has stolen from taxpayer’s pockets? But our extremely liberal government officials disagree. Judging by the state of affairs today, it’s our children and grandchildren who will be paying for this guy and millions like him for generations... Americans owe $1.3 trillion in student loans. We have citizens, veterans, people that deserve to go to college, but they cannot afford it. Yet this freeloader gets to jump the line and get a free ride? WTF??",https://www.facebook.com/Secured.Borders/posts/881955265239068,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-24,09:05:00,Facebook,5340,"Critics of pro-enforcement policies claim that enforcing immigration laws is xenophobic and racist. But that couldn’t be further from the truth. Favoring the rule of law isn’t racist or discriminating. Immigration laws do not discriminate against individuals based on their color, creed, gender or ethnic background. Instead, the law makes a distinction between law-keepers and lawbreakers. Enforcing all of our laws - including immigration laws - is critical to our success and sovereignty as a nation. It is a difficult task, but I believe Trump administration will be able to accomplish this. A crime is a crime, no matter who commits it. Criminal aliens do not belong in this country. They have to leave.",https://www.facebook.com/Secured.Borders/posts/988644761236784,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-18,15:24:42,Facebook,5334,"Until political whores like Pelosi or Ryan are at play, and until state officials continue to defy federal laws and are more concerned with the health, safety and welfare of illegal immigrants than that of U.S. citizens, the Government will remain corrupt. But at least we now have a decent administration and the President who is ready to drain the swamp. It won't be easy though! We the people must remind our Government EVERY DAY that needs and interests of the American citizens should come first!",https://www.facebook.com/Secured.Borders/posts/983918118376115,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-17,16:00:00,Facebook,5238,"Like and share, if you agree that our Second Amendment rights should never be infringed!",https://www.facebook.com/Secured.Borders/posts/878861758881752,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-12-06,18:54:03,Facebook,5140,"Freeloaders of all sorts, illegals, leftist zombies who don’t give a sh*t about America yet they demand more handouts and privileges as if they entitled to them. They wave flag of their home country, while rallying and protesting American people’s choice for president, even though it’s none of their f*cking business. All they want is more free sh*t at the expense of Americans. These parasites didn’t even bother to learn English. Obviously, they did not bother to obtain even a small degree of respect to the United States. So I don't see reason to respect them or their opinions! Do you agree?",https://www.facebook.com/Secured.Borders/posts/946415472126380,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-08,19:05:01,Facebook,5128,"Hey ladies (although who can say for sure under all this burka's). I'm not nervous around you because I hate your culture. I just don't know when one - or several - of you are going to blow up...Stop accusing me of islamophobia, it is merely a common sense.",https://www.facebook.com/Secured.Borders/posts/977869392314321,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-28,22:12:22,Facebook,5126,"President Trump signed order restricting access to the United States for refugees and some visa holders from seven mostly Muslim nations including Iraq, Iran, Libya, Somalia, Sudan, Syria and Yemen. The order impose a ban on immigration from Muslim countries also known as ‘terrorist states’ and deemed a 'threat to national security’. Liberal heads already started to explode! As always reaction of the left is totally inadequate - these fools are unable to understand the so called #MuslimBan is for their own protection and safety. I totally support President Trump actions! No more refugees, no more illegals!",https://www.facebook.com/Secured.Borders/posts/993692440732016,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-12,16:00:00,Facebook,5060,"If a criminal is able to cross our border 5 times after being deported 4 times, is our government doing its job poorly and insufficiently? What do you think? The man now accused in a series of rapes and assaults of women in Austin, Texas, was free on the streets after the U.S. Attorney’s Office in San Antonio declined to prosecute him for illegal re-entry after his fourth deportation. Nicondemo Coria-Gonzales had amassed a criminal record that included three convictions of Driving While Intoxicated. Coria-Gonzales was deported for the fifth time in July 2015 and returned shortly thereafter to begin his crime spree against women in Austin. So The U.S. Attorney’s Office declined prosecution leaving ERO agents with no choice but to deport the three-time criminal alien. What stops him from coming again and continue committing crimes? Nothing. Federal government is not only letting these violent criminals in, but also keeping their criminal records sealed and unreachable. The only viable option is to elect Trump and help him to fix this mess by building a proper border wall and financing Border Patrol and telling them to enforce our existing laws.",https://www.facebook.com/Secured.Borders/posts/876237422477519,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-15,16:55:00,Facebook,5051,"They are criminals, not American citizens. Why should they receive any benefits? The only thing they should be eligible for is deportation.",https://www.facebook.com/Secured.Borders/posts/878248768943051,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-15,16:00:00,Facebook,5032,"Americans before illegals! Trump knows it, Hillary thinks the opposite. The choice is yours.",https://www.facebook.com/Secured.Borders/posts/878247985609796,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2017-02-07,09:58:28,Facebook,5022,Building the wall is not enough. We need to enforce more strict immigration laws as well! Strict immigration laws will make our country stronger. With Donald Trump we now have a good chance to make America great and strong again! Do you agree?,https://www.facebook.com/Secured.Borders/posts/1001876886580238,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-26,10:21:41,Facebook,4997,"Guess what, friends? Illegal alien has voted for Dems in more than 20 elections! Shirley Anne Conners, a Canadian woman living in Cheektowaga, has been in America, against the law, for decades. Moreover she voted for the Democratic Party throughout all these years. Finally, recently she was arrested for voter fraud. Since 1995, prosecutors say the woman who went by the last name Faragalli voted in more than 20 federal, state and local elections. Most recently, Conners voted in the Democratic Presidential Primary this year. She could spend five years in prison if convicted of the charge. I personally think she should get 5 years for every time she voted illegally! I can’t help but think – how many illegals like her committed this voter fraud over the years? I still don’t believe Obama got all these votes legally. Hillary as well. These corrupt bastards (and in Obama’s case he’s literally a corrupt bastard) – how long they’ve been doing this? Did Bill Clinton similarly got his votes from dead people and illegals?? This is an outrage! Only US citizens should be allowed to vote!! Illegal aliens should not be rewarded with voting rights!",https://www.facebook.com/Secured.Borders/posts/908161969285064,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-15,18:25:59,Facebook,4932,"There's some things that I really don't understand about our Govt policy. This is one of them. What the hell is going on?? Why we and our children treated as second class citizens, while Govt spending $ billions of our taxpayers money on illegals?? Are you outraged by this as much as I am?",https://www.facebook.com/Secured.Borders/posts/899973246770603,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-09-16,12:10:01,Facebook,4884,They will never help our economy!,https://www.facebook.com/Secured.Borders/posts/878860272215234,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-11-07,11:50:21,Facebook,4863,"I can’t believe this. Our so-called President, Kenyan illegal bastard Barack Hussein Obama encourages illegal aliens to vote – because as you know law breaking comes naturally to both Democrats and Illegal aliens! “This is not a surprise at all to me” - says Obama. What the hell are you talking about Barry?? This is a CRIME, a VOTER FRAUD! And you just saying that you’re not surprised?? Are you encouraging this? You’re illegal. You cannot vote. And the President of the United States is saying, ‘Don’t worry, no one will be spying on you, or catching you.’ Why President Obama says so? Apparently because he himself is illegal and cares nothing for this country!! When maybe whether you’re for the president, against the president, whether you’re pro-immigration reform, anti-immigration reform – you are ignoring the fact that you’ve been questioned about illegal voting, which you can’t do. Why? Because you’re not a citizen of this country! Isn’t that true, Mr. Obama? I cannot stand the level of corruption that surrounds this administration. Obama and Hillary have committed treasonous acts against our country. They both belong behind bars, not in the White House! Do you agree?",https://www.facebook.com/Secured.Borders/posts/917379148363346,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-12-15,09:04:04,Facebook,4848,"‘Undocumented’ SJW protesters be like: ‘we demand this and demand that’ – despite the fact they have no right to demand anything. However Obama’s lawless regime allowed them to become bold. And yet Obama’s soon out of picture, so let me tell you dear ‘immigrants’. You are entitled to NOTHING. If you want something then EARN it.",https://www.facebook.com/Secured.Borders/posts/955565931211334,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-21,14:05:00,Facebook,4847,"The number of illegals seeking asylum to gain easy access to the United States has jumped 900 percent in less than 10 years, greatly expanding the immigration population receiving Social Security benefits, school loans, green cards, welfare and other taxpayer funded services, according to figures from the U.S. Citizenship and Immigration Services. Let's thank president Obama for freeing up of the restrictions to those requesting asylum. Now they are let into the United States while they pursue their asylum request! 'Thanks' to Obama, our country turned from 'the land of the free' to 'the land of the freeloaders'!! Honestly, I hope Obama 'll rot in hell for his ""service"" to our country!!",https://www.facebook.com/Secured.Borders/posts/904297699671491,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-27,12:33:10,Facebook,4843,"If you don't like to be called an illegal alien, don't come into America illegally!",https://www.facebook.com/Secured.Borders/posts/992286160872644,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-11-23,14:05:00,Facebook,4825,Illegals are not stupid and they lie and break the law and take advantage and manipulate. We are better off without these people and I only hope Trump will live up to his promises and to eliminate this scourge to the country. NO MORE! STOP this invasion! Cut off all the benefits because freebies and handouts lure them here. Deport them all and build the wall. We cannot survive as a country if we allow this to continue. We should adopt more strict immigration law and then enforce it. The damage to our own country by being overrun by foreigners and colonized is unthinkable. That’s completely unacceptable! All illegal aliens need to be shown the exit door --- either by deportation or by cutting them off at the sources of their incentive to stay. We owe illegal aliens NOTHING!,https://www.facebook.com/Secured.Borders/posts/930981077003153,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-14,21:40:30,Facebook,4805,"America became a champion of freedom and equality for everyone who'd like to live here. Sadly, this freedom eventually turned against us Americans. We were trying to accommodate everyone, so that people feel comfortable and enjoyed their freedom. But those who arrive here more and more often care only about themselves, demanding more rights, more benefits from our country, not giving enough in return. Such a state of affairs turned 'the melting pot' into a hell's oven we are put ourselves in. To fix that we have to redeem our national identity before it's not too late. As it turns out, too much liberalism isn't bode well for American nation. It is a vital to require from people who want to live here to embrace not only our benefits and freedoms, but also respect and adopt our customs, our history, our culture, our language. Americans themselves should embrace their own culture, language and history anew. Because when others see how disrespectful many Americans treat their national anthem, their flag, their history and heritage, they even more so would never learn to respect America. Do you agree?",https://www.facebook.com/Secured.Borders/posts/899329376834990,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-11-20,12:05:00,Facebook,4795,"Isn't it hilarious that these people go around proclaiming that Trump is ""Not Their President""? Well, duh folks - your president's in Mexico! His name is Enrique Peña Nieto in case you forgot. Maybe you will get the opportunity to return home to your president some day soon. Like, in a couple of months… Pathetic idiots.",https://www.facebook.com/Secured.Borders/posts/927961473971780,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-26,18:05:00,Facebook,4762,"Why should we tolerate every whim and be afraid to hurt feelings of immigrants, asylum seekers and refugees? I don't mind being open minded, but they're just too narrow-minded! They don't want to adapt, they drag their backward customs here and turning our country into the same sh*t hole they got out from. Not to mention all these so-called refugees jeopardizing our national security and safety of Americans! WTF??This is our land God dammit! This is America, and they've better love it or leave it!",https://www.facebook.com/Secured.Borders/posts/908389699262291,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2017-01-17,12:35:09,Facebook,4744,"The so-called ‘sanctuary cities’ are havens for crime, where illegals are shielded from federal law by local policies. ‘Sanctuaries’ are governed by the officials who are more concerned with the health, safety and welfare of illegal immigrants than that of U.S. citizens. These officials claim they will continue to accommodate illegals, even though it is a violation of federal law and Donald Trump’s immigration plans on deportation of illegal aliens. It’s best to cut off these harbors for criminals from federal aid one by one. Being the welfare parasites as they are, they cannot survive for long without handouts and benefits. We need to end sanctuary cities as soon as possible. No city in America should be a sanctuary for criminal illegal scum!",https://www.facebook.com/Secured.Borders/posts/983431978424729,GMT-0500
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-13,14:06:05,Facebook,4695,"Mexican illegal alien faces charges accusing him of raping a child in Kansas. ICE said that Tomas Martinez-Maldonado 41, a citizen of Mexico, HAS BEEN DEPORTED BACK TO MEXICO FROM THE U.S. 10 TIMES SINCE 2010. He is jailed in Geary County on $100,000 bond on a charge of raping the 12 year old girl last month. The left who love sanctuary cities and illegal aliens, sure do hate women and children don’t they? Because women and children seem to be the victims of these illegals/criminals. This scum shouldn’t be allowed to live! He should be executed, set as example for all illegal criminal aliens who abuse our children. There are dozens of child rapists from Mexico, who were deported many times, but return back here because it’s much easier for them to commit their disgusting crimes here than in Mexico. Violence bleeding over the border. Mexico is not sending us their best, it seems. Thanks, Obama & Hillary, as well as all crooked Democrats and Republicans, for your support of this illegal scum in our country. Deportation isn’t enough. Before we let any more foreigners in our country we need to enforce the law and make our borders more secure, so that deported illegals were unable to came back – as it often happens today!",https://www.facebook.com/Secured.Borders/posts/898031866964741,GMT-0400
Facebook.Com/Secured.Borders,Secured Borders,0,2016-10-31,16:05:01,Facebook,4693,"If elected, Hillary Clinton plans to bring in at least 200,000 refugees from Muslim countries in her first year. She did not said so directly so far because even her supporters aren’t stupid enough to think it’s a good idea, and such a statement would destroy her campaign. However, it is very likely that Hillary will join liberal congressmen who are demanding that 200,000 refugees be resettled to the U.S. annually. That’s the part of the liberal elites plan on ‘transforming’ America, turning it into a third-world sh*t hole, you see. Let’s not forget the fact that in the United States, 91.4 % of recent refugees from the Middle East are on food stamps, and 68.3 % are on cash welfare, according to data from the Department of Health and Human Services. Also, most of them really hate America (but not our welfare programs), and refuse to assimilate. I don’t want them here. I want to live in the United States, not in the Islamic State. Do you agree?",https://www.facebook.com/Secured.Borders/posts/912226772211917,GMT-0400
